"Step","obs_add_history_seed2/12-07_01-04 - train/stats.tracking_error_xy","obs_add_history_seed2/12-07_01-04 - train/stats.tracking_error_xy__MIN","obs_add_history_seed2/12-07_01-04 - train/stats.tracking_error_xy__MAX"
"8273","-0.022729402408003807","-0.022729402408003807","-0.022729402408003807"
"8297","-0.022867878898978233","-0.022867878898978233","-0.022867878898978233"
"8321","-0.021781930699944496","-0.021781930699944496","-0.021781930699944496"
"8345","-0.022967083379626274","-0.022967083379626274","-0.022967083379626274"
"8369","-0.02603563293814659","-0.02603563293814659","-0.02603563293814659"
"8393","-0.025436576455831528","-0.025436576455831528","-0.025436576455831528"
"8417","-0.034837812185287476","-0.034837812185287476","-0.034837812185287476"
"8440","-0.04021375998854637","-0.04021375998854637","-0.04021375998854637"
"8464","-0.03357965499162674","-0.03357965499162674","-0.03357965499162674"
"8488","-0.031654082238674164","-0.031654082238674164","-0.031654082238674164"
"8512","-0.027840258553624153","-0.027840258553624153","-0.027840258553624153"
"8536","-0.024737877771258354","-0.024737877771258354","-0.024737877771258354"
"8560","-0.022405225783586502","-0.022405225783586502","-0.022405225783586502"
"8584","-0.02598678134381771","-0.02598678134381771","-0.02598678134381771"
"8608","-0.02918482944369316","-0.02918482944369316","-0.02918482944369316"
"8632","-0.028025638312101364","-0.028025638312101364","-0.028025638312101364"
"8656","-0.03234193101525307","-0.03234193101525307","-0.03234193101525307"
"8680","-0.029207466170191765","-0.029207466170191765","-0.029207466170191765"
"8704","-0.025565171614289284","-0.025565171614289284","-0.025565171614289284"
"8728","-0.024519383907318115","-0.024519383907318115","-0.024519383907318115"
"8752","-0.02373919077217579","-0.02373919077217579","-0.02373919077217579"
"8776","-0.024004897102713585","-0.024004897102713585","-0.024004897102713585"
"8800","-0.02366306446492672","-0.02366306446492672","-0.02366306446492672"
"8824","-0.022871727123856544","-0.022871727123856544","-0.022871727123856544"
"8848","-0.022039273753762245","-0.022039273753762245","-0.022039273753762245"
"8872","-0.022814834490418434","-0.022814834490418434","-0.022814834490418434"
"8896","-0.021101053804159164","-0.021101053804159164","-0.021101053804159164"
"8920","-0.021401407197117805","-0.021401407197117805","-0.021401407197117805"
"8944","-0.022318273782730103","-0.022318273782730103","-0.022318273782730103"
"8968","-0.021719519048929214","-0.021719519048929214","-0.021719519048929214"
"8992","-0.0231978427618742","-0.0231978427618742","-0.0231978427618742"
"9016","-0.0240238718688488","-0.0240238718688488","-0.0240238718688488"
"9040","-0.025221949443221092","-0.025221949443221092","-0.025221949443221092"
"9064","-0.024942422285676003","-0.024942422285676003","-0.024942422285676003"
"9088","-0.02392161637544632","-0.02392161637544632","-0.02392161637544632"
"9112","-0.025643736124038696","-0.025643736124038696","-0.025643736124038696"
"9136","-0.025922022759914398","-0.025922022759914398","-0.025922022759914398"
"9160","-0.023782256990671158","-0.023782256990671158","-0.023782256990671158"
"9184","-0.023695766925811768","-0.023695766925811768","-0.023695766925811768"
"9208","-0.024102210998535156","-0.024102210998535156","-0.024102210998535156"
"9232","-0.025430331006646156","-0.025430331006646156","-0.025430331006646156"
"9256","-0.023402277380228043","-0.023402277380228043","-0.023402277380228043"
"9280","-0.024952178820967674","-0.024952178820967674","-0.024952178820967674"
"9304","-0.024591542780399323","-0.024591542780399323","-0.024591542780399323"
"9328","-0.023587504401803017","-0.023587504401803017","-0.023587504401803017"
"9352","-0.02317170798778534","-0.02317170798778534","-0.02317170798778534"
"9376","-0.024806465953588486","-0.024806465953588486","-0.024806465953588486"
"9400","-0.02352435141801834","-0.02352435141801834","-0.02352435141801834"
"9424","-0.022552678361535072","-0.022552678361535072","-0.022552678361535072"
"9448","-0.02304583042860031","-0.02304583042860031","-0.02304583042860031"
"9472","-0.02348376251757145","-0.02348376251757145","-0.02348376251757145"
"9496","-0.025106685236096382","-0.025106685236096382","-0.025106685236096382"
"9520","-0.023384572938084602","-0.023384572938084602","-0.023384572938084602"
"9544","-0.026060324162244797","-0.026060324162244797","-0.026060324162244797"
"9568","-0.025282561779022217","-0.025282561779022217","-0.025282561779022217"
"9592","-0.02438775636255741","-0.02438775636255741","-0.02438775636255741"
"9616","-0.02427750825881958","-0.02427750825881958","-0.02427750825881958"
"9640","-0.025475921109318733","-0.025475921109318733","-0.025475921109318733"
"9664","-0.026606818661093712","-0.026606818661093712","-0.026606818661093712"
"9688","-0.026632461696863174","-0.026632461696863174","-0.026632461696863174"
"9712","-0.02840251289308071","-0.02840251289308071","-0.02840251289308071"
"9736","-0.02738061174750328","-0.02738061174750328","-0.02738061174750328"
"9760","-0.02794015221297741","-0.02794015221297741","-0.02794015221297741"
"9784","-0.02877635695040226","-0.02877635695040226","-0.02877635695040226"
"9808","-0.02842724323272705","-0.02842724323272705","-0.02842724323272705"
"9832","-0.02957131154835224","-0.02957131154835224","-0.02957131154835224"
"9856","-0.027261940762400627","-0.027261940762400627","-0.027261940762400627"
"9880","-0.026717305183410645","-0.026717305183410645","-0.026717305183410645"
"9904","-0.02600918896496296","-0.02600918896496296","-0.02600918896496296"
"9928","-0.02486126497387886","-0.02486126497387886","-0.02486126497387886"
"9952","-0.02523316815495491","-0.02523316815495491","-0.02523316815495491"
"9976","-0.023807616904377937","-0.023807616904377937","-0.023807616904377937"
"10000","-0.023268060758709908","-0.023268060758709908","-0.023268060758709908"
"10024","-0.024445397779345512","-0.024445397779345512","-0.024445397779345512"
"10048","-0.0232552457600832","-0.0232552457600832","-0.0232552457600832"
"10072","-0.024406585842370987","-0.024406585842370987","-0.024406585842370987"
"10096","-0.02452249638736248","-0.02452249638736248","-0.02452249638736248"
"10120","-0.038438815623521805","-0.038438815623521805","-0.038438815623521805"
"10143","-0.04807266965508461","-0.04807266965508461","-0.04807266965508461"
"10166","-0.0468602254986763","-0.0468602254986763","-0.0468602254986763"
"10189","-0.04748748987913132","-0.04748748987913132","-0.04748748987913132"
"10212","-0.04129587858915329","-0.04129587858915329","-0.04129587858915329"
"10235","-0.045506808906793594","-0.045506808906793594","-0.045506808906793594"
"10258","-0.044442854821681976","-0.044442854821681976","-0.044442854821681976"
"10281","-0.04467775300145149","-0.04467775300145149","-0.04467775300145149"
"10305","-0.04379076138138771","-0.04379076138138771","-0.04379076138138771"
"10329","-0.039188455790281296","-0.039188455790281296","-0.039188455790281296"
"10353","-0.03267618641257286","-0.03267618641257286","-0.03267618641257286"
"10377","-0.02928500436246395","-0.02928500436246395","-0.02928500436246395"
"10401","-0.02961079031229019","-0.02961079031229019","-0.02961079031229019"
"10425","-0.028820758685469627","-0.028820758685469627","-0.028820758685469627"
"10449","-0.026885567232966423","-0.026885567232966423","-0.026885567232966423"
"10473","-0.026678873226046562","-0.026678873226046562","-0.026678873226046562"
"10497","-0.025962283834815025","-0.025962283834815025","-0.025962283834815025"
"10521","-0.023719578981399536","-0.023719578981399536","-0.023719578981399536"
"10545","-0.023453250527381897","-0.023453250527381897","-0.023453250527381897"
"10569","-0.024524148553609848","-0.024524148553609848","-0.024524148553609848"
"10593","-0.0257928054779768","-0.0257928054779768","-0.0257928054779768"
"10617","-0.023292625322937965","-0.023292625322937965","-0.023292625322937965"
"10641","-0.022776879370212555","-0.022776879370212555","-0.022776879370212555"
"10665","-0.02348930761218071","-0.02348930761218071","-0.02348930761218071"
"10689","-0.022783834487199783","-0.022783834487199783","-0.022783834487199783"
"10713","-0.022697437554597855","-0.022697437554597855","-0.022697437554597855"
"10737","-0.02192024700343609","-0.02192024700343609","-0.02192024700343609"
"10761","-0.021711120381951332","-0.021711120381951332","-0.021711120381951332"
"10785","-0.02262873575091362","-0.02262873575091362","-0.02262873575091362"
"10809","-0.022130049765110016","-0.022130049765110016","-0.022130049765110016"
"10833","-0.02272900938987732","-0.02272900938987732","-0.02272900938987732"
"10857","-0.02749854326248169","-0.02749854326248169","-0.02749854326248169"
"10881","-0.02719498984515667","-0.02719498984515667","-0.02719498984515667"
"10905","-0.030600590631365776","-0.030600590631365776","-0.030600590631365776"
"10929","-0.026905184611678123","-0.026905184611678123","-0.026905184611678123"
"10953","-0.023706911131739616","-0.023706911131739616","-0.023706911131739616"
"10977","-0.023920590057969093","-0.023920590057969093","-0.023920590057969093"
"11001","-0.02250627428293228","-0.02250627428293228","-0.02250627428293228"
"11025","-0.02220018394291401","-0.02220018394291401","-0.02220018394291401"
"11049","-0.022565824910998344","-0.022565824910998344","-0.022565824910998344"
"11073","-0.023338982835412025","-0.023338982835412025","-0.023338982835412025"
"11097","-0.025619937106966972","-0.025619937106966972","-0.025619937106966972"
"11121","-0.02441626973450184","-0.02441626973450184","-0.02441626973450184"
"11145","-0.02328852191567421","-0.02328852191567421","-0.02328852191567421"
"11169","-0.022744648158550262","-0.022744648158550262","-0.022744648158550262"
"11193","-0.02296876534819603","-0.02296876534819603","-0.02296876534819603"
"11217","-0.024522725492715836","-0.024522725492715836","-0.024522725492715836"
"11241","-0.023473456501960754","-0.023473456501960754","-0.023473456501960754"
"11265","-0.0268703643232584","-0.0268703643232584","-0.0268703643232584"
"11289","-0.02596266195178032","-0.02596266195178032","-0.02596266195178032"
"11313","-0.026914607733488083","-0.026914607733488083","-0.026914607733488083"
"11337","-0.028523271903395653","-0.028523271903395653","-0.028523271903395653"
"11361","-0.029036128893494606","-0.029036128893494606","-0.029036128893494606"
"11385","-0.026569576933979988","-0.026569576933979988","-0.026569576933979988"
"11409","-0.025193629786372185","-0.025193629786372185","-0.025193629786372185"
"11433","-0.02434610202908516","-0.02434610202908516","-0.02434610202908516"
"11457","-0.023768341168761253","-0.023768341168761253","-0.023768341168761253"
"11481","-0.024210400879383087","-0.024210400879383087","-0.024210400879383087"
"11505","-0.022850388661026955","-0.022850388661026955","-0.022850388661026955"
"11529","-0.0231748316437006","-0.0231748316437006","-0.0231748316437006"
"11553","-0.022966742515563965","-0.022966742515563965","-0.022966742515563965"
"11577","-0.024201583117246628","-0.024201583117246628","-0.024201583117246628"
"11601","-0.023987432941794395","-0.023987432941794395","-0.023987432941794395"
"11625","-0.024089746177196503","-0.024089746177196503","-0.024089746177196503"
"11649","-0.02256780117750168","-0.02256780117750168","-0.02256780117750168"
"11673","-0.02314447984099388","-0.02314447984099388","-0.02314447984099388"
"11697","-0.022804368287324905","-0.022804368287324905","-0.022804368287324905"
"11721","-0.022868694737553596","-0.022868694737553596","-0.022868694737553596"
"11745","-0.022229284048080444","-0.022229284048080444","-0.022229284048080444"
"11769","-0.021651793271303177","-0.021651793271303177","-0.021651793271303177"
"11793","-0.022853661328554153","-0.022853661328554153","-0.022853661328554153"
"11817","-0.02257663942873478","-0.02257663942873478","-0.02257663942873478"
"11841","-0.023588575422763824","-0.023588575422763824","-0.023588575422763824"
"11865","-0.024893363937735558","-0.024893363937735558","-0.024893363937735558"
"11889","-0.02275833860039711","-0.02275833860039711","-0.02275833860039711"
"11913","-0.022960305213928223","-0.022960305213928223","-0.022960305213928223"
"11937","-0.022705189883708954","-0.022705189883708954","-0.022705189883708954"
"11961","-0.023303912952542305","-0.023303912952542305","-0.023303912952542305"
"11985","-0.023075073957443237","-0.023075073957443237","-0.023075073957443237"
"12009","-0.02325136959552765","-0.02325136959552765","-0.02325136959552765"
"12033","-0.022880692034959793","-0.022880692034959793","-0.022880692034959793"
"12057","-0.025210393592715263","-0.025210393592715263","-0.025210393592715263"
"12081","-0.024494804441928864","-0.024494804441928864","-0.024494804441928864"
"12105","-0.025450324639678","-0.025450324639678","-0.025450324639678"
"12129","-0.022985544055700302","-0.022985544055700302","-0.022985544055700302"
"12153","-0.0241383146494627","-0.0241383146494627","-0.0241383146494627"
"12177","-0.02266147918999195","-0.02266147918999195","-0.02266147918999195"
"12201","-0.02156337909400463","-0.02156337909400463","-0.02156337909400463"
"12225","-0.021245436742901802","-0.021245436742901802","-0.021245436742901802"
"12249","-0.02011810801923275","-0.02011810801923275","-0.02011810801923275"
"12273","-0.020732253789901733","-0.020732253789901733","-0.020732253789901733"
"12297","-0.020620401948690414","-0.020620401948690414","-0.020620401948690414"
"12321","-0.021663762629032135","-0.021663762629032135","-0.021663762629032135"
"12345","-0.021368538960814476","-0.021368538960814476","-0.021368538960814476"
"12369","-0.022410565987229347","-0.022410565987229347","-0.022410565987229347"
"12393","-0.024226343259215355","-0.024226343259215355","-0.024226343259215355"
"12417","-0.02340284362435341","-0.02340284362435341","-0.02340284362435341"
"12441","-0.022664234042167664","-0.022664234042167664","-0.022664234042167664"
"12465","-0.023659344762563705","-0.023659344762563705","-0.023659344762563705"
"12489","-0.022399066016077995","-0.022399066016077995","-0.022399066016077995"
"12513","-0.021015452221035957","-0.021015452221035957","-0.021015452221035957"
"12537","-0.02072397619485855","-0.02072397619485855","-0.02072397619485855"
"12561","-0.021261589601635933","-0.021261589601635933","-0.021261589601635933"
"12585","-0.021758059039711952","-0.021758059039711952","-0.021758059039711952"
"12609","-0.020705996081233025","-0.020705996081233025","-0.020705996081233025"
"12633","-0.021257853135466576","-0.021257853135466576","-0.021257853135466576"
"12657","-0.021772436797618866","-0.021772436797618866","-0.021772436797618866"
"12681","-0.021834660321474075","-0.021834660321474075","-0.021834660321474075"
"12705","-0.020534232258796692","-0.020534232258796692","-0.020534232258796692"
"12729","-0.020299794152379036","-0.020299794152379036","-0.020299794152379036"
"12753","-0.021650098264217377","-0.021650098264217377","-0.021650098264217377"
"12777","-0.02125149965286255","-0.02125149965286255","-0.02125149965286255"
"12801","-0.02320936881005764","-0.02320936881005764","-0.02320936881005764"
"12825","-0.028678374364972115","-0.028678374364972115","-0.028678374364972115"
"12849","-0.037557099014520645","-0.037557099014520645","-0.037557099014520645"
"12873","-0.03911350294947624","-0.03911350294947624","-0.03911350294947624"
"12897","-0.036467716097831726","-0.036467716097831726","-0.036467716097831726"
"12921","-0.03362235799431801","-0.03362235799431801","-0.03362235799431801"
"12945","-0.03200380131602287","-0.03200380131602287","-0.03200380131602287"
"12969","-0.03420030325651169","-0.03420030325651169","-0.03420030325651169"
"12993","-0.031377483159303665","-0.031377483159303665","-0.031377483159303665"
"13017","-0.029090028256177902","-0.029090028256177902","-0.029090028256177902"
"13041","-0.02720852755010128","-0.02720852755010128","-0.02720852755010128"
"13065","-0.025634387508034706","-0.025634387508034706","-0.025634387508034706"
"13089","-0.024676423519849777","-0.024676423519849777","-0.024676423519849777"
"13113","-0.025112222880125046","-0.025112222880125046","-0.025112222880125046"
"13137","-0.023578006774187088","-0.023578006774187088","-0.023578006774187088"
"13161","-0.024514468386769295","-0.024514468386769295","-0.024514468386769295"
"13185","-0.026673782616853714","-0.026673782616853714","-0.026673782616853714"
"13209","-0.025513092055916786","-0.025513092055916786","-0.025513092055916786"
"13233","-0.02576550841331482","-0.02576550841331482","-0.02576550841331482"
"13257","-0.026512712240219116","-0.026512712240219116","-0.026512712240219116"
"13281","-0.025262124836444855","-0.025262124836444855","-0.025262124836444855"
"13305","-0.02349957823753357","-0.02349957823753357","-0.02349957823753357"
"13329","-0.023072734475135803","-0.023072734475135803","-0.023072734475135803"
"13353","-0.024714894592761993","-0.024714894592761993","-0.024714894592761993"
"13377","-0.025197232142090797","-0.025197232142090797","-0.025197232142090797"
"13401","-0.024633163586258888","-0.024633163586258888","-0.024633163586258888"
"13425","-0.023125527426600456","-0.023125527426600456","-0.023125527426600456"
"13449","-0.02379574626684189","-0.02379574626684189","-0.02379574626684189"
"13473","-0.024160820990800858","-0.024160820990800858","-0.024160820990800858"
"13497","-0.023215165361762047","-0.023215165361762047","-0.023215165361762047"
"13521","-0.024091416969895363","-0.024091416969895363","-0.024091416969895363"
"13545","-0.024175336584448814","-0.024175336584448814","-0.024175336584448814"
"13569","-0.022792929783463478","-0.022792929783463478","-0.022792929783463478"
"13593","-0.021541738882660866","-0.021541738882660866","-0.021541738882660866"
"13617","-0.023474903777241707","-0.023474903777241707","-0.023474903777241707"
"13641","-0.022495033219456673","-0.022495033219456673","-0.022495033219456673"
"13665","-0.023871654644608498","-0.023871654644608498","-0.023871654644608498"
"13689","-0.025777142494916916","-0.025777142494916916","-0.025777142494916916"
"13713","-0.022364439442753792","-0.022364439442753792","-0.022364439442753792"
"13737","-0.023128127679228783","-0.023128127679228783","-0.023128127679228783"
"13761","-0.021832389757037163","-0.021832389757037163","-0.021832389757037163"
"13785","-0.021523553878068924","-0.021523553878068924","-0.021523553878068924"
"13809","-0.023112967610359192","-0.023112967610359192","-0.023112967610359192"
"13833","-0.02212505415081978","-0.02212505415081978","-0.02212505415081978"
"13857","-0.020426100119948387","-0.020426100119948387","-0.020426100119948387"
"13881","-0.021606335416436195","-0.021606335416436195","-0.021606335416436195"
"13905","-0.02088666521012783","-0.02088666521012783","-0.02088666521012783"
"13929","-0.020363714545965195","-0.020363714545965195","-0.020363714545965195"
"13953","-0.021549170836806297","-0.021549170836806297","-0.021549170836806297"
"13977","-0.020999062806367874","-0.020999062806367874","-0.020999062806367874"
"14001","-0.020537106320261955","-0.020537106320261955","-0.020537106320261955"
"14025","-0.021059425547719002","-0.021059425547719002","-0.021059425547719002"
"14049","-0.020778536796569824","-0.020778536796569824","-0.020778536796569824"
"14073","-0.01981937140226364","-0.01981937140226364","-0.01981937140226364"
"14097","-0.019992871209979057","-0.019992871209979057","-0.019992871209979057"
"14121","-0.02078975923359394","-0.02078975923359394","-0.02078975923359394"
"14145","-0.01987261325120926","-0.01987261325120926","-0.01987261325120926"
"14169","-0.020292317494750023","-0.020292317494750023","-0.020292317494750023"
"14193","-0.02088024467229843","-0.02088024467229843","-0.02088024467229843"
"14217","-0.020462479442358017","-0.020462479442358017","-0.020462479442358017"
"14241","-0.0202491357922554","-0.0202491357922554","-0.0202491357922554"
"14265","-0.02060220204293728","-0.02060220204293728","-0.02060220204293728"
"14289","-0.021361075341701508","-0.021361075341701508","-0.021361075341701508"
"14313","-0.0211471039801836","-0.0211471039801836","-0.0211471039801836"
"14337","-0.02157267928123474","-0.02157267928123474","-0.02157267928123474"
"14361","-0.020980896428227425","-0.020980896428227425","-0.020980896428227425"
"14385","-0.020850181579589844","-0.020850181579589844","-0.020850181579589844"
"14409","-0.02182597666978836","-0.02182597666978836","-0.02182597666978836"
"14433","-0.021838190034031868","-0.021838190034031868","-0.021838190034031868"
"14457","-0.020751718431711197","-0.020751718431711197","-0.020751718431711197"
"14481","-0.020912891253829002","-0.020912891253829002","-0.020912891253829002"
"14505","-0.020548272877931595","-0.020548272877931595","-0.020548272877931595"
"14529","-0.01928406022489071","-0.01928406022489071","-0.01928406022489071"
"14553","-0.018857477232813835","-0.018857477232813835","-0.018857477232813835"
"14577","-0.018812919035553932","-0.018812919035553932","-0.018812919035553932"
"14601","-0.01895374059677124","-0.01895374059677124","-0.01895374059677124"
"14625","-0.020693641155958176","-0.020693641155958176","-0.020693641155958176"
"14649","-0.020314499735832214","-0.020314499735832214","-0.020314499735832214"
"14673","-0.018812913447618484","-0.018812913447618484","-0.018812913447618484"
"14697","-0.02017170377075672","-0.02017170377075672","-0.02017170377075672"
"14721","-0.019844381138682365","-0.019844381138682365","-0.019844381138682365"
"14745","-0.020096486434340477","-0.020096486434340477","-0.020096486434340477"
"14769","-0.019357286393642426","-0.019357286393642426","-0.019357286393642426"
"14793","-0.018323542550206184","-0.018323542550206184","-0.018323542550206184"
"14817","-0.018786760047078133","-0.018786760047078133","-0.018786760047078133"
"14841","-0.018010186031460762","-0.018010186031460762","-0.018010186031460762"
"14865","-0.018728265538811684","-0.018728265538811684","-0.018728265538811684"
"14889","-0.01976742409169674","-0.01976742409169674","-0.01976742409169674"
"14913","-0.018947351723909378","-0.018947351723909378","-0.018947351723909378"
"14937","-0.019694406539201736","-0.019694406539201736","-0.019694406539201736"
"14961","-0.019346926361322403","-0.019346926361322403","-0.019346926361322403"
"14985","-0.01855703815817833","-0.01855703815817833","-0.01855703815817833"
"15009","-0.01833290420472622","-0.01833290420472622","-0.01833290420472622"
"15033","-0.018326595425605774","-0.018326595425605774","-0.018326595425605774"
"15057","-0.01894167624413967","-0.01894167624413967","-0.01894167624413967"
"15081","-0.018578698858618736","-0.018578698858618736","-0.018578698858618736"
"15105","-0.01837630197405815","-0.01837630197405815","-0.01837630197405815"
"15129","-0.01892676204442978","-0.01892676204442978","-0.01892676204442978"
"15153","-0.01850445382297039","-0.01850445382297039","-0.01850445382297039"
"15177","-0.01869017817080021","-0.01869017817080021","-0.01869017817080021"
"15201","-0.018884887918829918","-0.018884887918829918","-0.018884887918829918"
"15225","-0.018743278458714485","-0.018743278458714485","-0.018743278458714485"
"15249","-0.018064552918076515","-0.018064552918076515","-0.018064552918076515"
"15273","-0.018499596044421196","-0.018499596044421196","-0.018499596044421196"
"15297","-0.01958131417632103","-0.01958131417632103","-0.01958131417632103"
"15321","-0.018979893997311592","-0.018979893997311592","-0.018979893997311592"
"15345","-0.019437648355960846","-0.019437648355960846","-0.019437648355960846"
"15369","-0.019910460337996483","-0.019910460337996483","-0.019910460337996483"
"15393","-0.02135658450424671","-0.02135658450424671","-0.02135658450424671"
"15417","-0.02156904898583889","-0.02156904898583889","-0.02156904898583889"
"15441","-0.022320004180073738","-0.022320004180073738","-0.022320004180073738"
"15465","-0.02353481575846672","-0.02353481575846672","-0.02353481575846672"
"15489","-0.0214673038572073","-0.0214673038572073","-0.0214673038572073"
"15513","-0.02102370373904705","-0.02102370373904705","-0.02102370373904705"
"15537","-0.02003924362361431","-0.02003924362361431","-0.02003924362361431"
"15561","-0.019256524741649628","-0.019256524741649628","-0.019256524741649628"
"15585","-0.020374851301312447","-0.020374851301312447","-0.020374851301312447"
"15609","-0.018825223669409752","-0.018825223669409752","-0.018825223669409752"
"15633","-0.01839439384639263","-0.01839439384639263","-0.01839439384639263"
"15657","-0.01935395412147045","-0.01935395412147045","-0.01935395412147045"
"15681","-0.017989888787269592","-0.017989888787269592","-0.017989888787269592"
"15705","-0.01777832582592964","-0.01777832582592964","-0.01777832582592964"
"15729","-0.017797987908124924","-0.017797987908124924","-0.017797987908124924"
"15753","-0.02974833734333515","-0.02974833734333515","-0.02974833734333515"
"15772","-0.07774075120687485","-0.07774075120687485","-0.07774075120687485"
"15793","-0.06220000982284546","-0.06220000982284546","-0.06220000982284546"
"15815","-0.050301022827625275","-0.050301022827625275","-0.050301022827625275"
"15838","-0.04400675371289253","-0.04400675371289253","-0.04400675371289253"
"15861","-0.042842064052820206","-0.042842064052820206","-0.042842064052820206"
"15884","-0.046310603618621826","-0.046310603618621826","-0.046310603618621826"
"15907","-0.041621748358011246","-0.041621748358011246","-0.041621748358011246"
"15930","-0.04366730898618698","-0.04366730898618698","-0.04366730898618698"
"15953","-0.037269264459609985","-0.037269264459609985","-0.037269264459609985"
"15977","-0.028295103460550308","-0.028295103460550308","-0.028295103460550308"
"16001","-0.025884604081511497","-0.025884604081511497","-0.025884604081511497"
"16025","-0.03137653321027756","-0.03137653321027756","-0.03137653321027756"
"16049","-0.028627224266529083","-0.028627224266529083","-0.028627224266529083"
"16073","-0.023814607411623","-0.023814607411623","-0.023814607411623"
"16097","-0.022573623806238174","-0.022573623806238174","-0.022573623806238174"
"16121","-0.022830452769994736","-0.022830452769994736","-0.022830452769994736"
"16145","-0.024478288367390633","-0.024478288367390633","-0.024478288367390633"
"16169","-0.02387659251689911","-0.02387659251689911","-0.02387659251689911"
"16193","-0.022250454872846603","-0.022250454872846603","-0.022250454872846603"
"16217","-0.021546315401792526","-0.021546315401792526","-0.021546315401792526"
"16241","-0.022467555478215218","-0.022467555478215218","-0.022467555478215218"
"16265","-0.021030081436038017","-0.021030081436038017","-0.021030081436038017"
"16289","-0.021089911460876465","-0.021089911460876465","-0.021089911460876465"
"16313","-0.02076588198542595","-0.02076588198542595","-0.02076588198542595"
"16337","-0.021111950278282166","-0.021111950278282166","-0.021111950278282166"
"16361","-0.022210245952010155","-0.022210245952010155","-0.022210245952010155"
"16385","-0.02276068553328514","-0.02276068553328514","-0.02276068553328514"
"16409","-0.022322101518511772","-0.022322101518511772","-0.022322101518511772"
"16433","-0.02167697623372078","-0.02167697623372078","-0.02167697623372078"
"16457","-0.02086423896253109","-0.02086423896253109","-0.02086423896253109"
"16481","-0.020897360518574715","-0.020897360518574715","-0.020897360518574715"
"16505","-0.020562734454870224","-0.020562734454870224","-0.020562734454870224"
"16529","-0.020191727206110954","-0.020191727206110954","-0.020191727206110954"
"16553","-0.0195393618196249","-0.0195393618196249","-0.0195393618196249"
"16577","-0.019692907109856606","-0.019692907109856606","-0.019692907109856606"
"16601","-0.01913067325949669","-0.01913067325949669","-0.01913067325949669"
"16625","-0.019331317394971848","-0.019331317394971848","-0.019331317394971848"
"16649","-0.019794223830103874","-0.019794223830103874","-0.019794223830103874"
"16673","-0.019974976778030396","-0.019974976778030396","-0.019974976778030396"
"16697","-0.020061243325471878","-0.020061243325471878","-0.020061243325471878"
"16721","-0.02095988020300865","-0.02095988020300865","-0.02095988020300865"
"16745","-0.023114198818802834","-0.023114198818802834","-0.023114198818802834"
"16769","-0.023068899288773537","-0.023068899288773537","-0.023068899288773537"
"16793","-0.02401656284928322","-0.02401656284928322","-0.02401656284928322"
"16817","-0.023722197860479355","-0.023722197860479355","-0.023722197860479355"
"16841","-0.023685332387685776","-0.023685332387685776","-0.023685332387685776"
"16865","-0.02301221713423729","-0.02301221713423729","-0.02301221713423729"
"16889","-0.021310318261384964","-0.021310318261384964","-0.021310318261384964"
"16913","-0.02106931246817112","-0.02106931246817112","-0.02106931246817112"
"16937","-0.02178666740655899","-0.02178666740655899","-0.02178666740655899"
"16961","-0.021466849371790886","-0.021466849371790886","-0.021466849371790886"
"16985","-0.02106548100709915","-0.02106548100709915","-0.02106548100709915"
"17009","-0.020497161895036697","-0.020497161895036697","-0.020497161895036697"
"17033","-0.02149629034101963","-0.02149629034101963","-0.02149629034101963"
"17057","-0.021723808720707893","-0.021723808720707893","-0.021723808720707893"
"17081","-0.02269202098250389","-0.02269202098250389","-0.02269202098250389"
"17105","-0.02444467507302761","-0.02444467507302761","-0.02444467507302761"
"17129","-0.02537010796368122","-0.02537010796368122","-0.02537010796368122"
"17153","-0.02310645952820778","-0.02310645952820778","-0.02310645952820778"