"Step","obs_critic_wot_seed1/11-29_10-38 - train/stats.tracking_error","obs_critic_wot_seed1/11-29_10-38 - train/stats.tracking_error__MIN","obs_critic_wot_seed1/11-29_10-38 - train/stats.tracking_error__MAX"
"8514","-0.06697920709848404","-0.06697920709848404","-0.06697920709848404"
"8538","-0.0675673633813858","-0.0675673633813858","-0.0675673633813858"
"8562","-0.06699991226196289","-0.06699991226196289","-0.06699991226196289"
"8587","-0.06625253707170486","-0.06625253707170486","-0.06625253707170486"
"8612","-0.06911253184080124","-0.06911253184080124","-0.06911253184080124"
"8637","-0.06889002025127411","-0.06889002025127411","-0.06889002025127411"
"8662","-0.06874047964811325","-0.06874047964811325","-0.06874047964811325"
"8687","-0.06835821270942688","-0.06835821270942688","-0.06835821270942688"
"8712","-0.06808508187532425","-0.06808508187532425","-0.06808508187532425"
"8737","-0.0697597935795784","-0.0697597935795784","-0.0697597935795784"
"8761","-0.0684407576918602","-0.0684407576918602","-0.0684407576918602"
"8785","-0.06922739744186401","-0.06922739744186401","-0.06922739744186401"
"8809","-0.06695105880498886","-0.06695105880498886","-0.06695105880498886"
"8833","-0.06827719509601593","-0.06827719509601593","-0.06827719509601593"
"8857","-0.06918706744909286","-0.06918706744909286","-0.06918706744909286"
"8881","-0.06785833090543747","-0.06785833090543747","-0.06785833090543747"
"8905","-0.06746873259544373","-0.06746873259544373","-0.06746873259544373"
"8929","-0.06848318129777908","-0.06848318129777908","-0.06848318129777908"
"8953","-0.06986048817634583","-0.06986048817634583","-0.06986048817634583"
"8977","-0.06858114153146744","-0.06858114153146744","-0.06858114153146744"
"9001","-0.06697805225849152","-0.06697805225849152","-0.06697805225849152"
"9025","-0.06834537535905838","-0.06834537535905838","-0.06834537535905838"
"9049","-0.0701875388622284","-0.0701875388622284","-0.0701875388622284"
"9073","-0.0695212259888649","-0.0695212259888649","-0.0695212259888649"
"9097","-0.07090947777032852","-0.07090947777032852","-0.07090947777032852"
"9121","-0.06814516335725784","-0.06814516335725784","-0.06814516335725784"
"9145","-0.0691799446940422","-0.0691799446940422","-0.0691799446940422"
"9169","-0.06797230243682861","-0.06797230243682861","-0.06797230243682861"
"9193","-0.06820785254240036","-0.06820785254240036","-0.06820785254240036"
"9217","-0.06636057049036026","-0.06636057049036026","-0.06636057049036026"
"9241","-0.06541505455970764","-0.06541505455970764","-0.06541505455970764"
"9265","-0.06524189561605453","-0.06524189561605453","-0.06524189561605453"
"9289","-0.06425512582063675","-0.06425512582063675","-0.06425512582063675"
"9314","-0.06309925019741058","-0.06309925019741058","-0.06309925019741058"
"9339","-0.06513532251119614","-0.06513532251119614","-0.06513532251119614"
"9364","-0.06421829015016556","-0.06421829015016556","-0.06421829015016556"
"9389","-0.06342186033725739","-0.06342186033725739","-0.06342186033725739"
"9414","-0.0617801658809185","-0.0617801658809185","-0.0617801658809185"
"9439","-0.062469203025102615","-0.062469203025102615","-0.062469203025102615"
"9464","-0.064895860850811","-0.064895860850811","-0.064895860850811"
"9488","-0.06469403952360153","-0.06469403952360153","-0.06469403952360153"
"9512","-0.06329793483018875","-0.06329793483018875","-0.06329793483018875"
"9536","-0.06260344386100769","-0.06260344386100769","-0.06260344386100769"
"9560","-0.06307324022054672","-0.06307324022054672","-0.06307324022054672"
"9584","-0.06295429915189743","-0.06295429915189743","-0.06295429915189743"
"9608","-0.06183245778083801","-0.06183245778083801","-0.06183245778083801"
"9632","-0.06286685913801193","-0.06286685913801193","-0.06286685913801193"
"9656","-0.06370722502470016","-0.06370722502470016","-0.06370722502470016"
"9680","-0.0655314028263092","-0.0655314028263092","-0.0655314028263092"
"9704","-0.06559890508651733","-0.06559890508651733","-0.06559890508651733"
"9728","-0.06485921889543533","-0.06485921889543533","-0.06485921889543533"
"9752","-0.06473708897829056","-0.06473708897829056","-0.06473708897829056"
"9776","-0.06460373103618622","-0.06460373103618622","-0.06460373103618622"
"9800","-0.06516847014427185","-0.06516847014427185","-0.06516847014427185"
"9824","-0.06554920971393585","-0.06554920971393585","-0.06554920971393585"
"9848","-0.06433472037315369","-0.06433472037315369","-0.06433472037315369"
"9872","-0.062314096838235855","-0.062314096838235855","-0.062314096838235855"
"9896","-0.06175060570240021","-0.06175060570240021","-0.06175060570240021"
"9920","-0.060949698090553284","-0.060949698090553284","-0.060949698090553284"
"9944","-0.061547040939331055","-0.061547040939331055","-0.061547040939331055"
"9968","-0.06216726079583168","-0.06216726079583168","-0.06216726079583168"
"9992","-0.06344591081142426","-0.06344591081142426","-0.06344591081142426"
"10016","-0.06374268233776093","-0.06374268233776093","-0.06374268233776093"
"10040","-0.06396893411874771","-0.06396893411874771","-0.06396893411874771"
"10065","-0.06546933203935623","-0.06546933203935623","-0.06546933203935623"
"10090","-0.06783710420131683","-0.06783710420131683","-0.06783710420131683"
"10115","-0.06845296174287796","-0.06845296174287796","-0.06845296174287796"
"10140","-0.06763327866792679","-0.06763327866792679","-0.06763327866792679"
"10165","-0.06625080853700638","-0.06625080853700638","-0.06625080853700638"
"10190","-0.06526064872741699","-0.06526064872741699","-0.06526064872741699"
"10214","-0.0654083639383316","-0.0654083639383316","-0.0654083639383316"
"10238","-0.06590333580970764","-0.06590333580970764","-0.06590333580970764"
"10262","-0.06814415752887726","-0.06814415752887726","-0.06814415752887726"
"10286","-0.069663867354393","-0.069663867354393","-0.069663867354393"
"10310","-0.06970447301864624","-0.06970447301864624","-0.06970447301864624"
"10334","-0.06940963864326477","-0.06940963864326477","-0.06940963864326477"
"10358","-0.06803520023822784","-0.06803520023822784","-0.06803520023822784"
"10382","-0.06650282442569733","-0.06650282442569733","-0.06650282442569733"
"10406","-0.06631328910589218","-0.06631328910589218","-0.06631328910589218"
"10430","-0.06575799733400345","-0.06575799733400345","-0.06575799733400345"
"10454","-0.06557069718837738","-0.06557069718837738","-0.06557069718837738"
"10478","-0.06417877227067947","-0.06417877227067947","-0.06417877227067947"
"10502","-0.06442777067422867","-0.06442777067422867","-0.06442777067422867"
"10526","-0.06433561444282532","-0.06433561444282532","-0.06433561444282532"
"10550","-0.0647851824760437","-0.0647851824760437","-0.0647851824760437"
"10574","-0.06419883668422699","-0.06419883668422699","-0.06419883668422699"
"10598","-0.06449656188488007","-0.06449656188488007","-0.06449656188488007"
"10622","-0.06346458196640015","-0.06346458196640015","-0.06346458196640015"
"10646","-0.06420294940471649","-0.06420294940471649","-0.06420294940471649"
"10670","-0.0647013708949089","-0.0647013708949089","-0.0647013708949089"
"10694","-0.06431608647108078","-0.06431608647108078","-0.06431608647108078"
"10718","-0.06353628635406494","-0.06353628635406494","-0.06353628635406494"
"10742","-0.06459389626979828","-0.06459389626979828","-0.06459389626979828"
"10766","-0.0645642876625061","-0.0645642876625061","-0.0645642876625061"
"10790","-0.06578455120325089","-0.06578455120325089","-0.06578455120325089"
"10815","-0.06682506203651428","-0.06682506203651428","-0.06682506203651428"
"10840","-0.06770897656679153","-0.06770897656679153","-0.06770897656679153"
"10865","-0.0689486563205719","-0.0689486563205719","-0.0689486563205719"
"10890","-0.06777337938547134","-0.06777337938547134","-0.06777337938547134"
"10915","-0.06720421463251114","-0.06720421463251114","-0.06720421463251114"
"10940","-0.06488341838121414","-0.06488341838121414","-0.06488341838121414"
"10964","-0.062531016767025","-0.062531016767025","-0.062531016767025"
"10988","-0.06207963451743126","-0.06207963451743126","-0.06207963451743126"
"11012","-0.06340772658586502","-0.06340772658586502","-0.06340772658586502"
"11036","-0.06331124156713486","-0.06331124156713486","-0.06331124156713486"
"11060","-0.06394073367118835","-0.06394073367118835","-0.06394073367118835"
"11084","-0.06406903266906738","-0.06406903266906738","-0.06406903266906738"
"11108","-0.06397275626659393","-0.06397275626659393","-0.06397275626659393"
"11132","-0.062466397881507874","-0.062466397881507874","-0.062466397881507874"
"11156","-0.061838313937187195","-0.061838313937187195","-0.061838313937187195"
"11180","-0.0626908540725708","-0.0626908540725708","-0.0626908540725708"
"11204","-0.06207224726676941","-0.06207224726676941","-0.06207224726676941"
"11228","-0.06031686067581177","-0.06031686067581177","-0.06031686067581177"
"11252","-0.062431931495666504","-0.062431931495666504","-0.062431931495666504"
"11276","-0.06242628023028374","-0.06242628023028374","-0.06242628023028374"
"11300","-0.061649397015571594","-0.061649397015571594","-0.061649397015571594"
"11324","-0.060426339507102966","-0.060426339507102966","-0.060426339507102966"
"11348","-0.06095515936613083","-0.06095515936613083","-0.06095515936613083"
"11372","-0.06128345802426338","-0.06128345802426338","-0.06128345802426338"
"11396","-0.062467969954013824","-0.062467969954013824","-0.062467969954013824"
"11420","-0.06211037561297417","-0.06211037561297417","-0.06211037561297417"
"11444","-0.06352832913398743","-0.06352832913398743","-0.06352832913398743"
"11468","-0.06395047158002853","-0.06395047158002853","-0.06395047158002853"
"11492","-0.06382542103528976","-0.06382542103528976","-0.06382542103528976"
"11516","-0.06332257390022278","-0.06332257390022278","-0.06332257390022278"
"11540","-0.06400290131568909","-0.06400290131568909","-0.06400290131568909"
"11565","-0.06366126239299774","-0.06366126239299774","-0.06366126239299774"
"11590","-0.0637405589222908","-0.0637405589222908","-0.0637405589222908"
"11615","-0.06386374682188034","-0.06386374682188034","-0.06386374682188034"
"11640","-0.062831811606884","-0.062831811606884","-0.062831811606884"
"11665","-0.06259209662675858","-0.06259209662675858","-0.06259209662675858"
"11690","-0.06184564530849457","-0.06184564530849457","-0.06184564530849457"
"11714","-0.06307611614465714","-0.06307611614465714","-0.06307611614465714"
"11738","-0.06550921499729156","-0.06550921499729156","-0.06550921499729156"
"11762","-0.06500700116157532","-0.06500700116157532","-0.06500700116157532"
"11786","-0.06480935215950012","-0.06480935215950012","-0.06480935215950012"
"11810","-0.06597193330526352","-0.06597193330526352","-0.06597193330526352"
"11834","-0.06523162126541138","-0.06523162126541138","-0.06523162126541138"
"11858","-0.06392914056777954","-0.06392914056777954","-0.06392914056777954"
"11882","-0.06241030618548393","-0.06241030618548393","-0.06241030618548393"
"11906","-0.06139551103115082","-0.06139551103115082","-0.06139551103115082"
"11930","-0.0640929564833641","-0.0640929564833641","-0.0640929564833641"
"11954","-0.06446006149053574","-0.06446006149053574","-0.06446006149053574"
"11978","-0.06552372872829437","-0.06552372872829437","-0.06552372872829437"
"12002","-0.06696901470422745","-0.06696901470422745","-0.06696901470422745"
"12026","-0.06570641696453094","-0.06570641696453094","-0.06570641696453094"
"12050","-0.0646597295999527","-0.0646597295999527","-0.0646597295999527"
"12074","-0.064488485455513","-0.064488485455513","-0.064488485455513"
"12098","-0.06510798633098602","-0.06510798633098602","-0.06510798633098602"
"12122","-0.06414486467838287","-0.06414486467838287","-0.06414486467838287"
"12146","-0.0628998652100563","-0.0628998652100563","-0.0628998652100563"
"12170","-0.06304283440113068","-0.06304283440113068","-0.06304283440113068"
"12194","-0.0630016028881073","-0.0630016028881073","-0.0630016028881073"
"12218","-0.06265490502119064","-0.06265490502119064","-0.06265490502119064"
"12242","-0.06283567100763321","-0.06283567100763321","-0.06283567100763321"
"12266","-0.06300786882638931","-0.06300786882638931","-0.06300786882638931"
"12290","-0.06245948746800423","-0.06245948746800423","-0.06245948746800423"
"12315","-0.06359322369098663","-0.06359322369098663","-0.06359322369098663"
"12339","-0.06442892551422119","-0.06442892551422119","-0.06442892551422119"
"12364","-0.06468867510557175","-0.06468867510557175","-0.06468867510557175"
"12389","-0.06409160792827606","-0.06409160792827606","-0.06409160792827606"
"12414","-0.06297792494297028","-0.06297792494297028","-0.06297792494297028"
"12439","-0.06356270611286163","-0.06356270611286163","-0.06356270611286163"
"12464","-0.06415398418903351","-0.06415398418903351","-0.06415398418903351"
"12488","-0.06459660083055496","-0.06459660083055496","-0.06459660083055496"
"12512","-0.06393992155790329","-0.06393992155790329","-0.06393992155790329"
"12536","-0.06418924778699875","-0.06418924778699875","-0.06418924778699875"
"12560","-0.06244272366166115","-0.06244272366166115","-0.06244272366166115"
"12584","-0.062130726873874664","-0.062130726873874664","-0.062130726873874664"
"12608","-0.06162559986114502","-0.06162559986114502","-0.06162559986114502"
"12632","-0.061054591089487076","-0.061054591089487076","-0.061054591089487076"
"12656","-0.062464386224746704","-0.062464386224746704","-0.062464386224746704"
"12680","-0.06419618427753448","-0.06419618427753448","-0.06419618427753448"
"12704","-0.06459064781665802","-0.06459064781665802","-0.06459064781665802"
"12728","-0.06505311280488968","-0.06505311280488968","-0.06505311280488968"
"12752","-0.06577146798372269","-0.06577146798372269","-0.06577146798372269"
"12776","-0.0649738758802414","-0.0649738758802414","-0.0649738758802414"
"12800","-0.06373948603868484","-0.06373948603868484","-0.06373948603868484"
"12824","-0.06225591525435448","-0.06225591525435448","-0.06225591525435448"
"12848","-0.06208857521414757","-0.06208857521414757","-0.06208857521414757"
"12872","-0.062460314482450485","-0.062460314482450485","-0.062460314482450485"
"12896","-0.06244330853223801","-0.06244330853223801","-0.06244330853223801"
"12920","-0.06402227282524109","-0.06402227282524109","-0.06402227282524109"
"12944","-0.06318984925746918","-0.06318984925746918","-0.06318984925746918"
"12968","-0.06228093057870865","-0.06228093057870865","-0.06228093057870865"
"12992","-0.0615384504199028","-0.0615384504199028","-0.0615384504199028"
"13016","-0.06126069650053978","-0.06126069650053978","-0.06126069650053978"
"13040","-0.06033225730061531","-0.06033225730061531","-0.06033225730061531"
"13065","-0.05886317044496536","-0.05886317044496536","-0.05886317044496536"
"13089","-0.06048726290464401","-0.06048726290464401","-0.06048726290464401"
"13114","-0.06206550449132919","-0.06206550449132919","-0.06206550449132919"
"13139","-0.0633731484413147","-0.0633731484413147","-0.0633731484413147"
"13164","-0.06229443848133087","-0.06229443848133087","-0.06229443848133087"
"13189","-0.06260546296834946","-0.06260546296834946","-0.06260546296834946"
"13214","-0.061093054711818695","-0.061093054711818695","-0.061093054711818695"
"13238","-0.060357172042131424","-0.060357172042131424","-0.060357172042131424"
"13262","-0.06032344326376915","-0.06032344326376915","-0.06032344326376915"
"13286","-0.05930193141102791","-0.05930193141102791","-0.05930193141102791"
"13310","-0.05760560557246208","-0.05760560557246208","-0.05760560557246208"
"13334","-0.056905318051576614","-0.056905318051576614","-0.056905318051576614"
"13358","-0.059026088565588","-0.059026088565588","-0.059026088565588"
"13382","-0.060623977333307266","-0.060623977333307266","-0.060623977333307266"
"13406","-0.06073499843478203","-0.06073499843478203","-0.06073499843478203"
"13430","-0.061691004782915115","-0.061691004782915115","-0.061691004782915115"
"13454","-0.06168356165289879","-0.06168356165289879","-0.06168356165289879"
"13478","-0.061636459082365036","-0.061636459082365036","-0.061636459082365036"
"13502","-0.06147794798016548","-0.06147794798016548","-0.06147794798016548"
"13526","-0.06179007887840271","-0.06179007887840271","-0.06179007887840271"
"13550","-0.062340859323740005","-0.062340859323740005","-0.062340859323740005"
"13574","-0.06240534409880638","-0.06240534409880638","-0.06240534409880638"
"13598","-0.061950236558914185","-0.061950236558914185","-0.061950236558914185"
"13622","-0.06211945414543152","-0.06211945414543152","-0.06211945414543152"
"13646","-0.06313180923461914","-0.06313180923461914","-0.06313180923461914"
"13670","-0.06454279273748398","-0.06454279273748398","-0.06454279273748398"
"13694","-0.06401261687278748","-0.06401261687278748","-0.06401261687278748"
"13718","-0.06394999474287033","-0.06394999474287033","-0.06394999474287033"
"13742","-0.06308292597532272","-0.06308292597532272","-0.06308292597532272"
"13766","-0.06241772696375847","-0.06241772696375847","-0.06241772696375847"
"13790","-0.061278052628040314","-0.061278052628040314","-0.061278052628040314"
"13815","-0.060809213668107986","-0.060809213668107986","-0.060809213668107986"
"13839","-0.061442188918590546","-0.061442188918590546","-0.061442188918590546"
"13864","-0.06040586531162262","-0.06040586531162262","-0.06040586531162262"
"13889","-0.059692684561014175","-0.059692684561014175","-0.059692684561014175"
"13914","-0.05882754549384117","-0.05882754549384117","-0.05882754549384117"
"13939","-0.058250799775123596","-0.058250799775123596","-0.058250799775123596"
"13964","-0.058581992983818054","-0.058581992983818054","-0.058581992983818054"
"13988","-0.059171855449676514","-0.059171855449676514","-0.059171855449676514"
"14012","-0.06087223067879677","-0.06087223067879677","-0.06087223067879677"
"14036","-0.06082494929432869","-0.06082494929432869","-0.06082494929432869"
"14060","-0.0592380054295063","-0.0592380054295063","-0.0592380054295063"
"14084","-0.059517502784729004","-0.059517502784729004","-0.059517502784729004"
"14108","-0.05965621396899223","-0.05965621396899223","-0.05965621396899223"
"14132","-0.059293027967214584","-0.059293027967214584","-0.059293027967214584"
"14156","-0.060033559799194336","-0.060033559799194336","-0.060033559799194336"
"14180","-0.05947764590382576","-0.05947764590382576","-0.05947764590382576"
"14204","-0.059037018567323685","-0.059037018567323685","-0.059037018567323685"
"14228","-0.058056071400642395","-0.058056071400642395","-0.058056071400642395"
"14252","-0.05906665325164795","-0.05906665325164795","-0.05906665325164795"
"14276","-0.0603344552218914","-0.0603344552218914","-0.0603344552218914"
"14300","-0.05894540250301361","-0.05894540250301361","-0.05894540250301361"
"14324","-0.05905371904373169","-0.05905371904373169","-0.05905371904373169"
"14348","-0.05903817340731621","-0.05903817340731621","-0.05903817340731621"
"14372","-0.05854010581970215","-0.05854010581970215","-0.05854010581970215"
"14396","-0.05831850320100784","-0.05831850320100784","-0.05831850320100784"
"14420","-0.05891130864620209","-0.05891130864620209","-0.05891130864620209"
"14444","-0.05835245922207832","-0.05835245922207832","-0.05835245922207832"
"14468","-0.0591796413064003","-0.0591796413064003","-0.0591796413064003"
"14492","-0.06101980432868004","-0.06101980432868004","-0.06101980432868004"
"14516","-0.06145065277814865","-0.06145065277814865","-0.06145065277814865"
"14540","-0.06074715033173561","-0.06074715033173561","-0.06074715033173561"
"14565","-0.06127519533038139","-0.06127519533038139","-0.06127519533038139"
"14589","-0.06123492866754532","-0.06123492866754532","-0.06123492866754532"
"14614","-0.06142834201455116","-0.06142834201455116","-0.06142834201455116"
"14639","-0.06300690025091171","-0.06300690025091171","-0.06300690025091171"
"14664","-0.0611896738409996","-0.0611896738409996","-0.0611896738409996"
"14689","-0.0620037317276001","-0.0620037317276001","-0.0620037317276001"
"14714","-0.06341614574193954","-0.06341614574193954","-0.06341614574193954"
"14738","-0.06404488533735275","-0.06404488533735275","-0.06404488533735275"
"14762","-0.06496481597423553","-0.06496481597423553","-0.06496481597423553"
"14786","-0.0655805692076683","-0.0655805692076683","-0.0655805692076683"
"14810","-0.06298557668924332","-0.06298557668924332","-0.06298557668924332"
"14834","-0.06309077143669128","-0.06309077143669128","-0.06309077143669128"
"14858","-0.06256641447544098","-0.06256641447544098","-0.06256641447544098"
"14882","-0.06195535883307457","-0.06195535883307457","-0.06195535883307457"
"14906","-0.06320086866617203","-0.06320086866617203","-0.06320086866617203"
"14930","-0.06429336965084076","-0.06429336965084076","-0.06429336965084076"
"14954","-0.06233397126197815","-0.06233397126197815","-0.06233397126197815"
"14978","-0.0605645552277565","-0.0605645552277565","-0.0605645552277565"
"15002","-0.059206411242485046","-0.059206411242485046","-0.059206411242485046"
"15026","-0.056772880256175995","-0.056772880256175995","-0.056772880256175995"
"15050","-0.0576024129986763","-0.0576024129986763","-0.0576024129986763"
"15074","-0.05787894129753113","-0.05787894129753113","-0.05787894129753113"
"15098","-0.05742710456252098","-0.05742710456252098","-0.05742710456252098"
"15122","-0.057512205094099045","-0.057512205094099045","-0.057512205094099045"
"15146","-0.05940604582428932","-0.05940604582428932","-0.05940604582428932"
"15170","-0.05857739597558975","-0.05857739597558975","-0.05857739597558975"
"15194","-0.057760853320360184","-0.057760853320360184","-0.057760853320360184"
"15218","-0.059103790670633316","-0.059103790670633316","-0.059103790670633316"
"15242","-0.05921899899840355","-0.05921899899840355","-0.05921899899840355"
"15266","-0.05986851453781128","-0.05986851453781128","-0.05986851453781128"
"15290","-0.061182234436273575","-0.061182234436273575","-0.061182234436273575"
"15314","-0.0608799010515213","-0.0608799010515213","-0.0608799010515213"
"15338","-0.060432180762290955","-0.060432180762290955","-0.060432180762290955"
"15362","-0.05947186425328255","-0.05947186425328255","-0.05947186425328255"
"15386","-0.05627100542187691","-0.05627100542187691","-0.05627100542187691"
"15411","-0.055484749376773834","-0.055484749376773834","-0.055484749376773834"
"15436","-0.05721493810415268","-0.05721493810415268","-0.05721493810415268"
"15461","-0.05875014886260033","-0.05875014886260033","-0.05875014886260033"
"15486","-0.05796306952834129","-0.05796306952834129","-0.05796306952834129"
"15511","-0.05736909434199333","-0.05736909434199333","-0.05736909434199333"
"15535","-0.05706211179494858","-0.05706211179494858","-0.05706211179494858"
"15559","-0.058322884142398834","-0.058322884142398834","-0.058322884142398834"
"15583","-0.05829766020178795","-0.05829766020178795","-0.05829766020178795"
"15607","-0.05930541828274727","-0.05930541828274727","-0.05930541828274727"
"15631","-0.062020495533943176","-0.062020495533943176","-0.062020495533943176"
"15655","-0.06358953565359116","-0.06358953565359116","-0.06358953565359116"
"15679","-0.0646432489156723","-0.0646432489156723","-0.0646432489156723"
"15703","-0.06397552043199539","-0.06397552043199539","-0.06397552043199539"
"15727","-0.06255872547626495","-0.06255872547626495","-0.06255872547626495"
"15751","-0.06206734851002693","-0.06206734851002693","-0.06206734851002693"
"15775","-0.06150345131754875","-0.06150345131754875","-0.06150345131754875"
"15799","-0.0608154721558094","-0.0608154721558094","-0.0608154721558094"
"15823","-0.06107822433114052","-0.06107822433114052","-0.06107822433114052"
"15847","-0.05905882269144058","-0.05905882269144058","-0.05905882269144058"
"15871","-0.05808260664343834","-0.05808260664343834","-0.05808260664343834"
"15895","-0.05925241485238075","-0.05925241485238075","-0.05925241485238075"
"15919","-0.05787145718932152","-0.05787145718932152","-0.05787145718932152"
"15943","-0.055960316210985184","-0.055960316210985184","-0.055960316210985184"
"15967","-0.0556151308119297","-0.0556151308119297","-0.0556151308119297"
"15991","-0.0551808699965477","-0.0551808699965477","-0.0551808699965477"
"16015","-0.05446454510092735","-0.05446454510092735","-0.05446454510092735"
"16039","-0.054916854947805405","-0.054916854947805405","-0.054916854947805405"
"16063","-0.05547097325325012","-0.05547097325325012","-0.05547097325325012"
"16087","-0.05553329735994339","-0.05553329735994339","-0.05553329735994339"
"16111","-0.05498967319726944","-0.05498967319726944","-0.05498967319726944"
"16135","-0.053723663091659546","-0.053723663091659546","-0.053723663091659546"
"16159","-0.053079091012477875","-0.053079091012477875","-0.053079091012477875"
"16183","-0.05314149707555771","-0.05314149707555771","-0.05314149707555771"
"16208","-0.05312155559659004","-0.05312155559659004","-0.05312155559659004"
"16233","-0.053306322544813156","-0.053306322544813156","-0.053306322544813156"
"16258","-0.05459389090538025","-0.05459389090538025","-0.05459389090538025"
"16283","-0.054864004254341125","-0.054864004254341125","-0.054864004254341125"
"16307","-0.05720803886651993","-0.05720803886651993","-0.05720803886651993"
"16332","-0.05567846819758415","-0.05567846819758415","-0.05567846819758415"
"16356","-0.056227803230285645","-0.056227803230285645","-0.056227803230285645"
"16380","-0.056635741144418716","-0.056635741144418716","-0.056635741144418716"
"16404","-0.056306105107069016","-0.056306105107069016","-0.056306105107069016"
"16428","-0.05586148798465729","-0.05586148798465729","-0.05586148798465729"
"16452","-0.0565539114177227","-0.0565539114177227","-0.0565539114177227"
"16476","-0.05769721046090126","-0.05769721046090126","-0.05769721046090126"
"16500","-0.057733096182346344","-0.057733096182346344","-0.057733096182346344"
"16524","-0.05758146196603775","-0.05758146196603775","-0.05758146196603775"
"16548","-0.05748520419001579","-0.05748520419001579","-0.05748520419001579"
"16572","-0.05651096627116203","-0.05651096627116203","-0.05651096627116203"
"16596","-0.055056314915418625","-0.055056314915418625","-0.055056314915418625"
"16620","-0.0539814718067646","-0.0539814718067646","-0.0539814718067646"
"16644","-0.055409278720617294","-0.055409278720617294","-0.055409278720617294"
"16668","-0.054768096655607224","-0.054768096655607224","-0.054768096655607224"
"16692","-0.053566932678222656","-0.053566932678222656","-0.053566932678222656"
"16716","-0.05195280537009239","-0.05195280537009239","-0.05195280537009239"
"16740","-0.05233222618699074","-0.05233222618699074","-0.05233222618699074"
"16764","-0.05157852917909622","-0.05157852917909622","-0.05157852917909622"
"16788","-0.05128819867968559","-0.05128819867968559","-0.05128819867968559"
"16812","-0.05116957798600197","-0.05116957798600197","-0.05116957798600197"
"16836","-0.05068699270486832","-0.05068699270486832","-0.05068699270486832"
"16860","-0.05020742118358612","-0.05020742118358612","-0.05020742118358612"
"16884","-0.05034496262669563","-0.05034496262669563","-0.05034496262669563"
"16908","-0.05089954659342766","-0.05089954659342766","-0.05089954659342766"
"16932","-0.05254071205854416","-0.05254071205854416","-0.05254071205854416"
"16956","-0.05290847644209862","-0.05290847644209862","-0.05290847644209862"
"16981","-0.053482457995414734","-0.053482457995414734","-0.053482457995414734"
"17006","-0.052581802010536194","-0.052581802010536194","-0.052581802010536194"
"17031","-0.05231630429625511","-0.05231630429625511","-0.05231630429625511"
"17056","-0.051309648901224136","-0.051309648901224136","-0.051309648901224136"
"17081","-0.05230271816253662","-0.05230271816253662","-0.05230271816253662"
"17105","-0.05234060063958168","-0.05234060063958168","-0.05234060063958168"
"17129","-0.05259377881884575","-0.05259377881884575","-0.05259377881884575"
"17153","-0.05188308656215668","-0.05188308656215668","-0.05188308656215668"