"Step","obs_best_seed0/11-29_18-39 - train/stats.tracking_error","obs_best_seed0/11-29_18-39 - train/stats.tracking_error__MIN","obs_best_seed0/11-29_18-39 - train/stats.tracking_error__MAX"
"11144","-0.014322824776172638","-0.014322824776172638","-0.014322824776172638"
"11168","-0.020887307822704315","-0.020887307822704315","-0.020887307822704315"
"11192","-0.0198060255497694","-0.0198060255497694","-0.0198060255497694"
"11216","-0.020080240443348885","-0.020080240443348885","-0.020080240443348885"
"11240","-0.025294262915849686","-0.025294262915849686","-0.025294262915849686"
"11264","-0.02267075888812542","-0.02267075888812542","-0.02267075888812542"
"11288","-0.022879788652062416","-0.022879788652062416","-0.022879788652062416"
"11312","-0.018887588754296303","-0.018887588754296303","-0.018887588754296303"
"11336","-0.018001481890678406","-0.018001481890678406","-0.018001481890678406"
"11360","-0.017116863280534744","-0.017116863280534744","-0.017116863280534744"
"11384","-0.016444874927401543","-0.016444874927401543","-0.016444874927401543"
"11408","-0.01540602557361126","-0.01540602557361126","-0.01540602557361126"
"11432","-0.015705864876508713","-0.015705864876508713","-0.015705864876508713"
"11456","-0.015018693171441555","-0.015018693171441555","-0.015018693171441555"
"11480","-0.0141011206433177","-0.0141011206433177","-0.0141011206433177"
"11504","-0.013688797131180763","-0.013688797131180763","-0.013688797131180763"
"11528","-0.013101582415401936","-0.013101582415401936","-0.013101582415401936"
"11552","-0.012875055894255638","-0.012875055894255638","-0.012875055894255638"
"11576","-0.013195561245083809","-0.013195561245083809","-0.013195561245083809"
"11600","-0.013012205250561237","-0.013012205250561237","-0.013012205250561237"
"11624","-0.01268031820654869","-0.01268031820654869","-0.01268031820654869"
"11648","-0.01210575271397829","-0.01210575271397829","-0.01210575271397829"
"11672","-0.01216442883014679","-0.01216442883014679","-0.01216442883014679"
"11696","-0.012318954803049564","-0.012318954803049564","-0.012318954803049564"
"11720","-0.012000633403658867","-0.012000633403658867","-0.012000633403658867"
"11744","-0.012154524214565754","-0.012154524214565754","-0.012154524214565754"
"11768","-0.012170898728072643","-0.012170898728072643","-0.012170898728072643"
"11792","-0.01170163881033659","-0.01170163881033659","-0.01170163881033659"
"11816","-0.011755133979022503","-0.011755133979022503","-0.011755133979022503"
"11840","-0.011646395549178123","-0.011646395549178123","-0.011646395549178123"
"11864","-0.01171488780528307","-0.01171488780528307","-0.01171488780528307"
"11888","-0.011269324459135532","-0.011269324459135532","-0.011269324459135532"
"11912","-0.011292978189885616","-0.011292978189885616","-0.011292978189885616"
"11936","-0.011185595765709877","-0.011185595765709877","-0.011185595765709877"
"11960","-0.010896838270127773","-0.010896838270127773","-0.010896838270127773"
"11984","-0.011383281089365482","-0.011383281089365482","-0.011383281089365482"
"12008","-0.010993915610015392","-0.010993915610015392","-0.010993915610015392"
"12032","-0.011150228790938854","-0.011150228790938854","-0.011150228790938854"
"12056","-0.010814406909048557","-0.010814406909048557","-0.010814406909048557"
"12080","-0.010718711651861668","-0.010718711651861668","-0.010718711651861668"
"12104","-0.010770611464977264","-0.010770611464977264","-0.010770611464977264"
"12128","-0.01065461989492178","-0.01065461989492178","-0.01065461989492178"
"12152","-0.010664176195859909","-0.010664176195859909","-0.010664176195859909"
"12176","-0.010758670046925545","-0.010758670046925545","-0.010758670046925545"
"12200","-0.010792961344122887","-0.010792961344122887","-0.010792961344122887"
"12224","-0.010601810179650784","-0.010601810179650784","-0.010601810179650784"
"12248","-0.010674228891730309","-0.010674228891730309","-0.010674228891730309"
"12272","-0.010771731846034527","-0.010771731846034527","-0.010771731846034527"
"12296","-0.010756948962807655","-0.010756948962807655","-0.010756948962807655"
"12320","-0.010716346092522144","-0.010716346092522144","-0.010716346092522144"
"12344","-0.010677950456738472","-0.010677950456738472","-0.010677950456738472"
"12368","-0.010699477046728134","-0.010699477046728134","-0.010699477046728134"
"12392","-0.01052519679069519","-0.01052519679069519","-0.01052519679069519"
"12416","-0.010724302381277084","-0.010724302381277084","-0.010724302381277084"
"12440","-0.010599497705698013","-0.010599497705698013","-0.010599497705698013"
"12464","-0.010807067155838013","-0.010807067155838013","-0.010807067155838013"
"12488","-0.010747503489255905","-0.010747503489255905","-0.010747503489255905"
"12512","-0.01083308830857277","-0.01083308830857277","-0.01083308830857277"
"12536","-0.010981224477291107","-0.010981224477291107","-0.010981224477291107"
"12560","-0.011141771450638771","-0.011141771450638771","-0.011141771450638771"
"12584","-0.010799593292176723","-0.010799593292176723","-0.010799593292176723"
"12608","-0.01111175399273634","-0.01111175399273634","-0.01111175399273634"
"12632","-0.010947088710963726","-0.010947088710963726","-0.010947088710963726"
"12656","-0.011150558479130268","-0.011150558479130268","-0.011150558479130268"
"12680","-0.010855326429009438","-0.010855326429009438","-0.010855326429009438"
"12704","-0.011042389087378979","-0.011042389087378979","-0.011042389087378979"
"12728","-0.010675180703401566","-0.010675180703401566","-0.010675180703401566"
"12752","-0.010454641655087471","-0.010454641655087471","-0.010454641655087471"
"12776","-0.010594625025987625","-0.010594625025987625","-0.010594625025987625"
"12800","-0.01071874238550663","-0.01071874238550663","-0.01071874238550663"
"12824","-0.010605651885271072","-0.010605651885271072","-0.010605651885271072"
"12848","-0.010501229204237461","-0.010501229204237461","-0.010501229204237461"
"12872","-0.010856828652322292","-0.010856828652322292","-0.010856828652322292"
"12896","-0.010518180206418037","-0.010518180206418037","-0.010518180206418037"
"12920","-0.010640855878591537","-0.010640855878591537","-0.010640855878591537"
"12944","-0.010713163763284683","-0.010713163763284683","-0.010713163763284683"
"12968","-0.010477546602487564","-0.010477546602487564","-0.010477546602487564"
"12992","-0.010241665877401829","-0.010241665877401829","-0.010241665877401829"
"13016","-0.010330879129469395","-0.010330879129469395","-0.010330879129469395"
"13040","-0.010699586011469364","-0.010699586011469364","-0.010699586011469364"
"13064","-0.011061049997806549","-0.011061049997806549","-0.011061049997806549"
"13088","-0.010636708699166775","-0.010636708699166775","-0.010636708699166775"
"13112","-0.01027044840157032","-0.01027044840157032","-0.01027044840157032"
"13136","-0.010491703636944294","-0.010491703636944294","-0.010491703636944294"
"13160","-0.010531152598559856","-0.010531152598559856","-0.010531152598559856"
"13184","-0.010885796509683132","-0.010885796509683132","-0.010885796509683132"
"13208","-0.010581021197140217","-0.010581021197140217","-0.010581021197140217"
"13232","-0.010474584996700287","-0.010474584996700287","-0.010474584996700287"
"13256","-0.010552291758358479","-0.010552291758358479","-0.010552291758358479"
"13280","-0.010547778569161892","-0.010547778569161892","-0.010547778569161892"
"13304","-0.010249359533190727","-0.010249359533190727","-0.010249359533190727"
"13328","-0.010782103054225445","-0.010782103054225445","-0.010782103054225445"
"13352","-0.01053906511515379","-0.01053906511515379","-0.01053906511515379"
"13376","-0.010375394485890865","-0.010375394485890865","-0.010375394485890865"
"13400","-0.010546805337071419","-0.010546805337071419","-0.010546805337071419"
"13424","-0.010931385681033134","-0.010931385681033134","-0.010931385681033134"
"13448","-0.010776312090456486","-0.010776312090456486","-0.010776312090456486"
"13472","-0.010630969889461994","-0.010630969889461994","-0.010630969889461994"
"13496","-0.010590710677206516","-0.010590710677206516","-0.010590710677206516"
"13520","-0.01075827982276678","-0.01075827982276678","-0.01075827982276678"
"13544","-0.011032096110284328","-0.011032096110284328","-0.011032096110284328"
"13568","-0.011660952121019363","-0.011660952121019363","-0.011660952121019363"
"13592","-0.013665275648236275","-0.013665275648236275","-0.013665275648236275"
"13616","-0.013094032183289528","-0.013094032183289528","-0.013094032183289528"
"13640","-0.012682460248470306","-0.012682460248470306","-0.012682460248470306"
"13664","-0.012445998378098011","-0.012445998378098011","-0.012445998378098011"
"13688","-0.012033529579639435","-0.012033529579639435","-0.012033529579639435"
"13712","-0.012156025506556034","-0.012156025506556034","-0.012156025506556034"
"13736","-0.011755647137761116","-0.011755647137761116","-0.011755647137761116"
"13760","-0.011689805425703526","-0.011689805425703526","-0.011689805425703526"
"13784","-0.011719487607479095","-0.011719487607479095","-0.011719487607479095"
"13808","-0.011700233444571495","-0.011700233444571495","-0.011700233444571495"
"13832","-0.011985787190496922","-0.011985787190496922","-0.011985787190496922"
"13856","-0.012055482715368271","-0.012055482715368271","-0.012055482715368271"
"13880","-0.011912942864000797","-0.011912942864000797","-0.011912942864000797"
"13904","-0.011845272034406662","-0.011845272034406662","-0.011845272034406662"
"13928","-0.01168691273778677","-0.01168691273778677","-0.01168691273778677"
"13952","-0.011637897230684757","-0.011637897230684757","-0.011637897230684757"
"13976","-0.011672657914459705","-0.011672657914459705","-0.011672657914459705"
"14000","-0.011834513396024704","-0.011834513396024704","-0.011834513396024704"
"14024","-0.011756664142012596","-0.011756664142012596","-0.011756664142012596"
"14048","-0.011905591934919357","-0.011905591934919357","-0.011905591934919357"
"14072","-0.011887457221746445","-0.011887457221746445","-0.011887457221746445"
"14096","-0.012501687742769718","-0.012501687742769718","-0.012501687742769718"
"14120","-0.012349991127848625","-0.012349991127848625","-0.012349991127848625"
"14144","-0.01218163687735796","-0.01218163687735796","-0.01218163687735796"
"14168","-0.011791156604886055","-0.011791156604886055","-0.011791156604886055"
"14192","-0.01214884128421545","-0.01214884128421545","-0.01214884128421545"
"14216","-0.012305520474910736","-0.012305520474910736","-0.012305520474910736"
"14240","-0.011942031793296337","-0.011942031793296337","-0.011942031793296337"
"14264","-0.012223686091601849","-0.012223686091601849","-0.012223686091601849"
"14288","-0.01195146981626749","-0.01195146981626749","-0.01195146981626749"
"14312","-0.011804669164121151","-0.011804669164121151","-0.011804669164121151"
"14336","-0.01158235128968954","-0.01158235128968954","-0.01158235128968954"
"14360","-0.01195510569959879","-0.01195510569959879","-0.01195510569959879"
"14384","-0.011766540817916393","-0.011766540817916393","-0.011766540817916393"
"14408","-0.011332129128277302","-0.011332129128277302","-0.011332129128277302"
"14432","-0.011632779613137245","-0.011632779613137245","-0.011632779613137245"
"14456","-0.011590179055929184","-0.011590179055929184","-0.011590179055929184"
"14480","-0.011292288079857826","-0.011292288079857826","-0.011292288079857826"
"14504","-0.011588345281779766","-0.011588345281779766","-0.011588345281779766"
"14528","-0.011373167857527733","-0.011373167857527733","-0.011373167857527733"
"14552","-0.011514759622514248","-0.011514759622514248","-0.011514759622514248"
"14576","-0.011713667772710323","-0.011713667772710323","-0.011713667772710323"
"14600","-0.01158094685524702","-0.01158094685524702","-0.01158094685524702"
"14624","-0.011559096165001392","-0.011559096165001392","-0.011559096165001392"
"14648","-0.011688071303069592","-0.011688071303069592","-0.011688071303069592"
"14672","-0.011680111289024353","-0.011680111289024353","-0.011680111289024353"
"14696","-0.011496308259665966","-0.011496308259665966","-0.011496308259665966"
"14720","-0.01154134888201952","-0.01154134888201952","-0.01154134888201952"
"14744","-0.011670820415019989","-0.011670820415019989","-0.011670820415019989"
"14768","-0.011347852647304535","-0.011347852647304535","-0.011347852647304535"
"14792","-0.011358429677784443","-0.011358429677784443","-0.011358429677784443"
"14816","-0.011514771729707718","-0.011514771729707718","-0.011514771729707718"
"14840","-0.011719261296093464","-0.011719261296093464","-0.011719261296093464"
"14864","-0.011493229307234287","-0.011493229307234287","-0.011493229307234287"
"14888","-0.011390207335352898","-0.011390207335352898","-0.011390207335352898"
"14912","-0.011536065489053726","-0.011536065489053726","-0.011536065489053726"
"14936","-0.01120346412062645","-0.01120346412062645","-0.01120346412062645"
"14960","-0.011082249693572521","-0.011082249693572521","-0.011082249693572521"
"14984","-0.011276023462414742","-0.011276023462414742","-0.011276023462414742"
"15008","-0.010874509811401367","-0.010874509811401367","-0.010874509811401367"
"15032","-0.010855509899556637","-0.010855509899556637","-0.010855509899556637"
"15056","-0.011080189608037472","-0.011080189608037472","-0.011080189608037472"
"15080","-0.011079502291977406","-0.011079502291977406","-0.011079502291977406"
"15104","-0.010745819658041","-0.010745819658041","-0.010745819658041"
"15128","-0.010994300246238708","-0.010994300246238708","-0.010994300246238708"
"15152","-0.010960876010358334","-0.010960876010358334","-0.010960876010358334"
"15176","-0.011167772114276886","-0.011167772114276886","-0.011167772114276886"
"15200","-0.010758140124380589","-0.010758140124380589","-0.010758140124380589"
"15224","-0.010931228287518024","-0.010931228287518024","-0.010931228287518024"
"15248","-0.010882552713155746","-0.010882552713155746","-0.010882552713155746"
"15272","-0.01079337764531374","-0.01079337764531374","-0.01079337764531374"
"15296","-0.010961574502289295","-0.010961574502289295","-0.010961574502289295"
"15320","-0.010879799723625183","-0.010879799723625183","-0.010879799723625183"
"15344","-0.010978889651596546","-0.010978889651596546","-0.010978889651596546"
"15368","-0.01084554847329855","-0.01084554847329855","-0.01084554847329855"
"15392","-0.010702548548579216","-0.010702548548579216","-0.010702548548579216"
"15416","-0.010829173028469086","-0.010829173028469086","-0.010829173028469086"
"15440","-0.011026686057448387","-0.011026686057448387","-0.011026686057448387"
"15464","-0.011233009397983551","-0.011233009397983551","-0.011233009397983551"
"15488","-0.011215178295969963","-0.011215178295969963","-0.011215178295969963"
"15512","-0.011265820823609829","-0.011265820823609829","-0.011265820823609829"
"15536","-0.010682625696063042","-0.010682625696063042","-0.010682625696063042"
"15560","-0.01083870604634285","-0.01083870604634285","-0.01083870604634285"
"15584","-0.010924284346401691","-0.010924284346401691","-0.010924284346401691"
"15608","-0.011092979460954666","-0.011092979460954666","-0.011092979460954666"
"15632","-0.01090035866945982","-0.01090035866945982","-0.01090035866945982"
"15656","-0.010808480903506279","-0.010808480903506279","-0.010808480903506279"
"15680","-0.010868610814213753","-0.010868610814213753","-0.010868610814213753"
"15704","-0.01080810185521841","-0.01080810185521841","-0.01080810185521841"
"15728","-0.010790755972266197","-0.010790755972266197","-0.010790755972266197"
"15752","-0.0111004039645195","-0.0111004039645195","-0.0111004039645195"
"15776","-0.011483458802103996","-0.011483458802103996","-0.011483458802103996"
"15800","-0.011069933883845806","-0.011069933883845806","-0.011069933883845806"
"15824","-0.011068648658692837","-0.011068648658692837","-0.011068648658692837"
"15848","-0.01071530394256115","-0.01071530394256115","-0.01071530394256115"
"15872","-0.010709350928664207","-0.010709350928664207","-0.010709350928664207"
"15896","-0.010891525074839592","-0.010891525074839592","-0.010891525074839592"
"15920","-0.010928353294730186","-0.010928353294730186","-0.010928353294730186"
"15944","-0.010912579484283924","-0.010912579484283924","-0.010912579484283924"
"15968","-0.0108767319470644","-0.0108767319470644","-0.0108767319470644"
"15992","-0.010963785462081432","-0.010963785462081432","-0.010963785462081432"
"16016","-0.010648058727383614","-0.010648058727383614","-0.010648058727383614"
"16040","-0.011064502410590649","-0.011064502410590649","-0.011064502410590649"
"16064","-0.011099118739366531","-0.011099118739366531","-0.011099118739366531"
"16088","-0.010809605941176414","-0.010809605941176414","-0.010809605941176414"
"16112","-0.011005459353327751","-0.011005459353327751","-0.011005459353327751"
"16136","-0.01081259548664093","-0.01081259548664093","-0.01081259548664093"
"16160","-0.010867742821574211","-0.010867742821574211","-0.010867742821574211"
"16184","-0.010468532331287861","-0.010468532331287861","-0.010468532331287861"
"16208","-0.010828472673892975","-0.010828472673892975","-0.010828472673892975"
"16232","-0.010909595526754856","-0.010909595526754856","-0.010909595526754856"
"16256","-0.01070921029895544","-0.01070921029895544","-0.01070921029895544"
"16280","-0.010813562199473381","-0.010813562199473381","-0.010813562199473381"
"16304","-0.010655168443918228","-0.010655168443918228","-0.010655168443918228"
"16328","-0.010889765806496143","-0.010889765806496143","-0.010889765806496143"
"16352","-0.010963690467178822","-0.010963690467178822","-0.010963690467178822"
"16376","-0.011017195880413055","-0.011017195880413055","-0.011017195880413055"
"16400","-0.010891489684581757","-0.010891489684581757","-0.010891489684581757"
"16424","-0.01081292424350977","-0.01081292424350977","-0.01081292424350977"
"16448","-0.010879604145884514","-0.010879604145884514","-0.010879604145884514"
"16472","-0.010803124867379665","-0.010803124867379665","-0.010803124867379665"
"16496","-0.010856402106583118","-0.010856402106583118","-0.010856402106583118"
"16520","-0.010781776160001755","-0.010781776160001755","-0.010781776160001755"
"16544","-0.01102135144174099","-0.01102135144174099","-0.01102135144174099"
"16568","-0.010803217999637127","-0.010803217999637127","-0.010803217999637127"
"16592","-0.010806849226355553","-0.010806849226355553","-0.010806849226355553"
"16616","-0.011032791808247566","-0.011032791808247566","-0.011032791808247566"
"16640","-0.010863222181797028","-0.010863222181797028","-0.010863222181797028"
"16664","-0.011175228282809258","-0.011175228282809258","-0.011175228282809258"
"16688","-0.011046281084418297","-0.011046281084418297","-0.011046281084418297"
"16712","-0.011422107927501202","-0.011422107927501202","-0.011422107927501202"
"16736","-0.011034817434847355","-0.011034817434847355","-0.011034817434847355"
"16760","-0.010977180674672127","-0.010977180674672127","-0.010977180674672127"
"16784","-0.01093520037829876","-0.01093520037829876","-0.01093520037829876"
"16808","-0.010769841261208057","-0.010769841261208057","-0.010769841261208057"
"16832","-0.010715319775044918","-0.010715319775044918","-0.010715319775044918"
"16856","-0.010687760077416897","-0.010687760077416897","-0.010687760077416897"
"16880","-0.010807466693222523","-0.010807466693222523","-0.010807466693222523"
"16904","-0.010734845884144306","-0.010734845884144306","-0.010734845884144306"
"16928","-0.010831722989678383","-0.010831722989678383","-0.010831722989678383"
"16952","-0.010978003963828087","-0.010978003963828087","-0.010978003963828087"
"16976","-0.010890972800552845","-0.010890972800552845","-0.010890972800552845"
"17000","-0.010811696760356426","-0.010811696760356426","-0.010811696760356426"
"17024","-0.010550408624112606","-0.010550408624112606","-0.010550408624112606"
"17048","-0.0106747355312109","-0.0106747355312109","-0.0106747355312109"
"17072","-0.010758456774055958","-0.010758456774055958","-0.010758456774055958"
"17096","-0.011275091208517551","-0.011275091208517551","-0.011275091208517551"
"17120","-0.010923748835921288","-0.010923748835921288","-0.010923748835921288"
"17144","-0.011042596772313118","-0.011042596772313118","-0.011042596772313118"